鞋子	shoes	he¹²	ei³¹	tθu³¹	θu¹²	hai³¹	haːi³¹	a⁴⁴hai⁵³	hjɛ³¹	he⁵⁵	hje⁵³
草鞋	sandals (straw)	su⁵⁵	səu⁵⁴	gjin³³mau³³tθu³¹	ȡɔŋ³⁵mau³³θu¹²	ku³¹θu⁵⁴	ɕu⁴³	a⁴⁴kɔu⁴⁴	ȶu⁵³	tɕɔ³³	ɕu⁵⁵
蓑衣	raincoat (straw)	fei³³ei³³	fa³¹ei³³	tθa³¹ȵaːi⁵⁴⁵	luːi³⁵	θə³¹ei³³	θoŋ³³ei³³	a⁴⁴hi⁴⁴	swəi³³	si³³	kaŋ⁵³laŋ³³sjui³³
斗笠	bamboo hat	lap¹²	la²¹	kuŋ⁵⁴⁵ma⁴³gjap²¹	gjap³²	ðap²¹	gap³²	a⁴⁴dzup²²	ɬan⁴²	læ²²	hɣai⁵³
被子	blanket	swaŋ²⁴	swəŋ³⁵	tθɔŋ²¹	θɔŋ³³¹	θəŋ⁵⁵	ɕwəŋ⁵⁵	a⁴⁴suŋ⁴²	sɔŋ²⁴	ɕɔŋ⁴⁴	sɔŋ⁴⁴
布	cloth	dje³³	dje³³	bui⁴⁴	buːi³³⁵	di³³	di³³	a⁴⁴dɛi⁴⁴	di³³	ti³³	twei³³
针	needle	sim³³	siŋ³³	tθim³¹	θim¹³	θim³³	ɕim³³	a⁴⁴tsum⁴⁴	tɕɛn³³	tɕen³³	ɕin³³
桌子	table	tje³¹	tje³¹	dau³³mei³²	du³³mɛi³¹	du³¹mui¹²¹	du³¹mwei²¹³	a⁴⁴tɔi⁵³	tɛ³¹	dai⁵⁵	tje⁵³
椅子	chair	ei⁵³	ei⁵³		ʔtaŋ³³⁵ɛi⁵⁵	taŋ³⁵ei⁵³	ei⁵³	a⁴⁴daŋ⁴²	taŋ²⁴i³⁵	daŋ⁴⁴i³⁵	taŋ⁴³⁵i³⁵
凳子	stool	taŋ²⁴	taŋ³⁵	taŋ⁴⁴	ʔtaŋ³³⁵	taŋ³⁵	taŋ³⁵	a⁴⁴daŋ⁴²	taŋ²⁴	daŋ⁴⁴	taŋ⁴³⁵
床	bed	tsʰou²⁴	tsʰəu³⁵	ȶou²¹	ȶʰɔu³³¹	sau⁵⁵	ɕou⁵⁵	fu⁴²	ȶʰəu²⁴	lœn³¹	tɕʰu⁴⁴
柜子	cabinet	kwei¹³	kui¹¹	gwai²²	gwai³²	kwei²²	kwai¹¹	ki⁴²kui²⁴	lɔŋ⁴²	lɔŋ³¹	lɔŋ⁴³³
锁	lock	fo⁵²	fɔ⁵³	kja⁵⁴⁵	kja⁵⁵	θwa⁵³	θwa⁵³	hɔu²⁴pɛi²⁴	sɔ³⁵	su³⁵	sɔ³⁵
灯	candle	taŋ³³	taŋ³³	tɔŋ³⁵	ʔtɔːŋ³⁵	taŋ³³	taŋ³³	dziu⁵³tu⁴⁴	tən³³	doŋ³³	tɔ³³
杯子	cup	tsaːn⁵²	au³³	ȶɛːn⁵⁴⁵	ȶɛːn⁵⁵	tsəŋ⁵³	tɕaːn⁵³	a⁴⁴tsuŋ⁴⁴	au³³	tsa⁵⁵ɔu³³	tsan³⁵
碗	bowl	wjen⁵²	wjəŋ⁵³	wan⁵⁴⁵	van⁵⁵	van⁵³	van⁵³	a⁴⁴vjɛn²⁴	wan³⁵	ɔn³⁵	jaŋ³⁵
筷子	chopsticks	tsou¹³	tsəu¹¹	ȶou²²	ȶɔu³²	tsau²²	tɕou¹¹	a⁴⁴tau²²	ȶəu⁴²	tseu¹³	tɕu³¹
小木勺	spoon (wooden)	tuːi³³		ȶui³¹kjen³⁵	gjaŋ³³⁵ȶɛi³³	naːŋ⁵⁵tswa²¹	ɕui³³djaŋ³⁵twən³³	djaŋ⁴²siu²²dan⁴⁴	ȶʰui³³	tɕɔ³⁵piu³¹	
簸箕	winnowing basket	sjaŋ³³	sjaŋ³³	saŋ³¹	ɕaŋ¹³	θjaŋ³³mai⁵³	ɕaŋ³³	num⁴²mɛi²⁴kɛŋ⁴⁴	n̥ən²⁴m̥i³⁵ȶaŋ³³	pʰeu⁴⁴	ɕaŋ³³
筛子	sieve	sjaŋ³³tɕei³³	sjaŋ³³tɕei³³	gjai³⁵tθai²¹	ȶɛi³³⁵θɛi¹³	θei³¹kjei³³	ɕaŋ³³lau¹¹m̥ei⁵³	hɛi⁴⁴kɛŋ⁴⁴	sɛ³³	se³³	ɕe³³
风箱	bellows	lou³¹	ləu³¹	lou³³	lɔu³³	lau³¹	lou³¹	a⁴⁴lu⁵³	ləu³¹	leu⁵⁵	lu⁵³
甑子	rice steamer	tsaŋ²⁴	tsaŋ³⁵	tθaŋ⁴⁴	θaːŋ³³⁵	θaŋ³⁵	θaŋ³⁵	a⁴⁴taŋ⁴²	tsaŋ²⁴	tsaŋ⁴⁴	tsaŋ⁴⁴
锅	pot	tsʰɛːŋ³³	tsʰɛŋ³³	ȶɛŋ³¹	ȶʰɛːŋ¹³	sjeŋ³³	ɕɛŋ³³	a⁴⁴haŋ⁴⁴	tʰjɛ³³	tʰaŋ³³	tɕʰɯ³³
坛子	jug (earthen)	tʰaːp⁵⁵	tʰa⁵⁴	ɛŋ³⁵	ɛːŋ³⁵	əŋ³⁵	oŋ³⁵tɕwən³¹	hop⁴⁴	tjau⁴²	nɔu⁴⁴	jɯ⁴⁴
罐子	jar	pɛːŋ³¹	pɛŋ³¹	kun⁴⁴	ʔpɛːŋ³³	si³¹pu¹²¹	ɛŋ³³	pa²²kjaŋ²²kɔn⁵³	pɛ³¹	biŋ⁵⁵	pjɯ⁵³
水缸	water tank	wam³³tɕːin⁵²	oŋ³⁵	wam³⁵kaŋ³⁵	vəm³⁵ȡɛŋ³³	vəm³³kaŋ³³	wəm³³θou³¹	a⁴⁴bjɛt⁴⁴	ən³³mɔŋ⁴²	vən³³ɔŋ⁴⁴	wən³³ɔŋ⁴⁴
水瓢	ladle (for water)	goːŋ⁵²	biu³¹	ȶui³¹	wɔm³⁵ȶʰuːi¹³	vəm³³tswa³¹	wəm³³ɕui³³	ka⁴⁴siu²²	ma⁴²ȶʰɔ⁴²	vən³³piu³¹	wən³³nwa³⁵
扇子	fan	bjaːt¹²	bja²¹	bjaːp⁴²	bjaːt³²	bjap²¹	bjap³²	a⁴⁴dzjɛp²²	bjɛn⁴²	tɕæ⁵⁵	pʰjai⁵³
刷子	brush	soːt⁵⁵	swa⁵⁴	tuŋ³³tθɔt³²	ȶʰaːt³²θat¹²	swa²¹	taŋ³³ɕut³²ɕɛŋ³³	a⁴⁴tsɔt⁴⁴	tʰwan⁴²tʰwan⁴²	ɕɔ²²tsɿ⁵⁵	tsʰai⁵⁵
伞	umbrella	faːn²⁴	faŋ³⁵	tθaːn⁴⁴	θaːn³³⁵	θaːn³⁵	θaːn³⁵	a⁴⁴hɔn⁴²	san²⁴	sun³⁵	san⁴⁴
秤	scales (weighing)	dzjaŋ²⁴	dzjaŋ³⁵	ȡaŋ²¹	ȡaŋ³³¹	dzjaŋ⁵⁵	dʑaŋ⁵⁵	a⁴⁴dzaŋ⁴²	ȡaŋ²⁴	tɕʰaŋ⁴⁴	tɕʰaŋ⁴⁴
胡芦	calabash	ȵom⁵²ȵɛŋ³³	bu³¹ləu³¹	tlu³²	ka³³lu³¹	blu³⁵	tui³³	fu⁵³lu⁵³	bu³¹n̥ən³⁵	bu⁵⁵hjɔu⁵⁵	pu⁵³lu³¹
刀	knife	dzu¹²	dzəu²¹	ȡu²²	ȡu³²	dzju²¹	dʑu³²	a⁴⁴dziu²²	ȡu⁴²	tɕɔ⁵⁵	tsʰu⁵³
剪刀	scissors	dʑiu⁵²	dʑiu⁵³	ȡeu⁵⁴⁵	ȡiːu⁵⁵	gjəu⁵³	jeu⁵³	gɛu²⁴	gjau³⁵	kljɔu³⁵	tsiŋ⁴³³
镰刀	sickle	lim³¹	bau³¹liŋ³¹	ȡu²²wɛŋ³³	ȡu³²ʔtu³⁵	bə³¹ðim³¹	lim²¹³	dzjam⁵³dɔu⁴⁴	mɛ⁴²ta³³	ke³³	ma⁵³ta³³
剪禾刀	sickle (harvesting)	dzip⁵⁵	dʑi⁵⁴	dip⁵⁴	ȡiːp¹²	ho³¹ljen³¹	dip³²	a⁴⁴djɛp⁴⁴	gan⁵³gan⁵³	di³⁵	di⁵⁵
斧头	axe	pou⁵²	pəu⁵³	pou⁵⁴⁵	ʔpɔu⁵⁵	pau⁵³	pou⁵³	a⁴⁴pu²⁴	bəu³⁵	peu³⁵	pu³⁵
锄头	hoe	pʰoːŋ³³	kəu²¹	kwak⁵⁴	kʰwaːk¹²	kʰwa³¹ðim³³	pa³³ȵo⁴³	kiu⁴⁴hu⁵³	ȶo⁵³tsau³¹	tsɔu⁵⁵jɔu³³	tsʰu⁵³tsau³¹
刮锄	hoe (type of)	ȵiu³³	ȵəu³³	kwak⁵⁴ŋau³⁵	ȶuŋ³⁵ɕɛːt³⁵	kʰwa³¹klaːŋ⁵³	pʰɔŋ⁵³	a⁴⁴kat⁴⁴	kau⁵³tu³³	lu⁴⁴kwei³³	kwe³³
铲子	shovel	tsʰeːn⁵²	tsʰəŋ⁵³tsei⁵³	tuŋ³³ȶaŋ⁴³	ȶʰaːn⁴²	kʰjun⁵⁵	taŋ³³ɕaːn⁵³	a⁴⁴han²⁴	ȶʰan³⁵ȶʰan³⁵	tʰan³⁵	tɕʰan³⁵
耙子	rake	pa³¹	pa³¹	tuŋ³³pa³³	ʔpa³³	pa³¹	pa³¹	a⁴⁴pa⁵³	pa³¹	ba⁵⁵	pa⁵³
犁	plough	lai³¹	lai³¹	tuŋ³³gjai³³	gjai³³	ðai³¹	gai³¹	a⁴⁴hɛi⁵³	lai³¹	lai⁵⁵	ɣai⁵³
锥子	awl	tswei³³	dzuŋ³⁵	tθun⁴⁴	ȵuːi³⁵	tswei³⁵	ȵwei⁵³	tsui⁴⁴	tsui²⁴tsaŋ³⁵	tɕi³³	tɕy³³
推铇	remove	fwo⁵⁵	pʰau³¹tsei⁵³	tuŋ³³pau²²	ʔpaːu³²	paːu²²	paːu¹¹	pɛŋ⁵³han²⁴	tʰwəi³³pau⁴²	pɔu¹³	pau³¹
锉子	file	dʑou²⁴tu³¹	tsʰɔ³⁵tsei⁵³	ȡau²¹	dɔu³³¹	tsʰo⁵⁵	tau³²	ki⁴²tɔu⁵³	tsʰɔ²⁴tsɿ⁵³	kwɔŋ³³tɕiu⁵⁵	
钻子	drill	dzun²⁴	tsaŋ²³²	tuŋ³³tθun²¹	kwɛi³⁵θun³³⁵	θun⁵⁵	foŋ⁵³θun⁵⁵	a⁴⁴tsjɛ⁵³	ȶʰa³³tsun²⁴	kiŋ³³kaŋ³³tsan³⁵	
钳子	pliers, pincers	ɬje⁵⁵dʑiːm³¹	ja⁵⁴	tuŋ³³ȵap⁵⁴	gja¹²ȵɛːp³⁵	kim³¹	ȵɛp⁴³	ljɛ⁴⁴ȵɛp²²	gan⁵³gan⁵³	ke³⁵	
凿子	chisel	tsu¹²	tsəu²¹	tθu²²	θu³²	θu²¹	θu³²	a⁴⁴hiu²²	tsʰu⁴²	tsjɔ⁵⁵	tsʰu⁵³
锯子	saw	dʑou²⁴	jəu³⁵	ȡou⁴⁴	ȡɔu³³⁵	gjau³⁵	jou³⁵	ki⁴²	ȡəu²⁴	tɕiu⁴⁴	kjəu⁴⁴
梯子	ladder	tʰei³³	tʰei³³	tei³¹	tʰɛi¹³	tʰei³³	tʰei³³	a⁴⁴hai⁴⁴	tʰəi³³	tʰi³³	tʰi³³
车子	vehicle, carriage	tsʰje³³	tsʰje³³tsei³³	sa³¹	ɕa¹³	sja³³	ɕa³³	a⁴⁴tsjɛ⁵³	ȶʰa³³	tɕʰa³³	tɕha³³
棍子	stick	pja⁵²	pa⁵³	pja⁵⁴⁵bja²²	ʔpja⁵⁵	pla⁵³	pla⁵³	ti⁵³ti⁵³	pə⁴²	klɛŋ⁴⁴	pɣa³⁵
碓	pestle	toːi²⁴	twa³⁵	tɔi⁴⁴	ʔtɔːi³³⁵	twaːi³⁵	tɔi³⁵	a⁴⁴dui⁴²	twai²⁴	di⁴⁴	twai⁴⁴
绳子	rope	ɬaːŋ³³	ɬaŋ³³	laŋ³¹	laːŋ¹³	laŋ³³	l̥aːŋ³³	a⁴⁴diu⁴²	ɬaŋ³³	ljaŋ³³	laŋ³³
箩筐	basket	laːi³¹	la³¹	daːn³⁵	kiːu³¹	ðaːi³¹	gaːi³¹	lɔu⁵³	hwəi⁵³lɔŋ⁴²	pu³¹	ɣai⁵³
梭子	shuttle		sɔ³³tsei⁵³	dlou³²	glɔu³¹	pjau³³θo³³	gou²¹³		sɔ³³	tɕan⁵⁵	
弩	crossbow	n̥ak⁵⁵	nəu²³²	na⁵⁴	na⁴²	na¹²¹	daːŋ³⁵			nu⁴⁴	
箭	arrow	tsin²⁴	tɕiŋ³⁵	tθɔŋ³⁵	θɔŋ³⁵	na⁵⁵	θin⁵⁵	tɛm⁴²	tsɛn²⁴	tsiŋ⁴⁴	tsiŋ⁴⁴
枪	gun	tsʰoŋ²⁴	tsʰoŋ³⁵	ȶɔŋ²¹	ȶʰɔŋ³³¹	səŋ⁵⁵	pa⁵³ɕwaŋ⁵⁵	a⁴⁴tsuŋ²⁴	ȶʰɔŋ²⁴	tɕʰɔŋ⁴⁴	tɕʰɔŋ⁴⁴
火药	gunpowder	fiu³³	fiu³³	tθiu³⁵	θiːu³⁵	θiu³³	θjeu⁵³	tsuŋ²⁴tsɛi⁴⁴	ɕau³³	siu³³	
笔	pen	pat⁵⁵	pa⁵⁴	pat⁵⁴	ʔpat³⁵	pat⁵⁴	pat⁴³	a⁴⁴bit⁴⁴	pan⁵³	bæ³⁵	pai³³
墨	ink	maːt¹²	ma²¹	mak²¹	mak³²	ma²¹	ma³²	a⁴⁴ma²²	m̥ɔ⁴²	ma³²	mɔ⁵³
纸	paper	tsei⁵²	tsei⁵³	ȶei⁵⁴⁵	ȶɛi⁵⁵	tsei⁵³	tɕei⁵³	a⁴⁴tsi²⁴	ȶəi³⁵	tɕi³⁵	tɕi³⁵
铃	bell	liːŋ³¹	liŋ³¹	giːŋ³³	giːŋ³³	liŋ³¹	giŋ³¹	lɛŋ⁵³	klɔ²⁴	kluŋ⁴⁴	
笛子	flute	wɛːŋ³¹dzat¹²	ti¹¹	bun⁴⁴blei⁴⁴	bu³³¹ʔtɛ⁵⁵		ho³⁵mɛ³⁵	a⁴⁴tɛt²²	wɛ³¹ȡan⁴²	siu³³kwən³⁵	tɕʰai⁵³
喇叭	trumpet	hau²⁴	su³¹na¹¹	ȡat²¹	bɔ³³hɔ³³¹	kə³¹saːu⁵³	ho⁵⁵toŋ²¹³		hɔ²⁴tɔ⁵³	bi³³li³⁵	pi³³li³³
锣	gong	lo³¹	lɔ³¹	lɔ³³	lɔ³³	lo³¹	lɔ³¹	a⁴⁴lɔu⁵³	lɔ³¹	nuŋ⁵⁵	lɔ⁵³
鼓	drum	dzu²³¹	dzu³²	ȡu³²	ȡu³¹	dzju¹²¹	dʑo²¹³	tiŋ⁴²ku⁴⁴tiŋ⁴⁴	du⁴²	tsu³¹	tɕʰu⁴⁴
钹	cymbals	po¹³tssei⁵²	po³¹tsei⁵³	duŋ³³faːt⁴²	ȡu³¹faːt³²	tsʰa⁵³	tɕʰaːu⁵⁵	kam⁴⁴kam⁴⁴tsɛi²²	tɕʰɛ⁵³tɕʰɛ⁵³	tɕʰɛ³¹	
歌	song	dzuŋ³³	dzuŋ³³	ȡuŋ³⁵	ȡuŋ³⁵	dzjoŋ³³	dʑuŋ³³	a⁴⁴tsiŋ⁴⁴	ȡwə³³	vei⁵⁵	wei⁵³
梦	dream	bei²⁴	bei³⁵	bei⁴⁴	bɛi³³⁵	bei²²		bu⁴²	bəi²⁴	pi⁴⁴	pi⁴⁴sjeŋ³³
影子	shadow	ɛːŋ⁵²	ɛŋ⁵³	dlam⁴⁴	bu³³klɔːi³⁵	ki³¹kwjai³³	ɛŋ⁵³	a⁴⁴vɔn⁵³	ljɔ³¹ɛ³⁵	eŋ³⁵	jɯ³⁵
