整齐	neat	dzoːi³¹	tsaŋ⁵³dzwa³¹	ti³³bɛŋ³³	ɕai³³	tsin⁵³tsʰi³¹	pɛŋ³¹	tam⁴⁴	dzwai³¹	tsai⁵⁵	tsai⁵³
重	heavy	n̥je⁵²	ȵe⁵³	ni⁴³	ni⁴²	ni⁵³	n̥i⁵³	nɛi²⁴	n̥i³⁵	ŋe³⁵	ȵwei³⁵
窄	narrow	hep¹²	ei²¹	heːp⁴²	gɛːp³²	hjep²¹	hep³²	hɛp²²	hjɛn⁴²	he²²	hje⁵³
(粥)稠	thick (porridge)	dʑat¹²	je²¹	kat²¹	kat³⁵	mo⁵⁴	mɔk⁴³	gɛŋ⁵³	njau³¹	pa²²ve¹³	ȵəu³¹
丑	ugly	tsʰjou⁵²	tsʰjəu⁵³	ȡai³²	li³³kʰam³²	sjəu⁵³	θam¹¹		dzaŋ³³kwai²⁴	lai⁴⁴	tsʰəu³⁵
臭	smelly	tswei²⁴	tswei³⁵	tθei⁴⁴	θɛi³³⁵	θwei³⁵	θwei³⁵	ti⁴²	tswəi²⁴	tse⁴⁴	tswai⁴³⁵
迟	late	tsai³¹	tsai³¹	tai³³	ȶai³³	tsai³¹	tɕai³¹	ɔn⁴²	ȶai³¹	tsai⁵⁵	tɕai⁵³
长	long	daːu⁵²	da⁵³	daːu⁵⁴⁵	daːu⁵⁵	daːu⁵³	daːu⁵³	du²⁴	da³⁵	dɔu³⁵	tau³⁵
湿(衣服)	wet (clothes)	doːn³³	dwaŋ³³	dɔn³⁵	dɔːn³⁵	gai¹²¹	jai²¹³	kap²²	dʑi⁴²	tən³³	twən³³
毒(蛇)	poisonous (snake)	tu¹²	tu²¹	dɔːk²¹	dɔːk³²	tu²¹	tok³²	tɔp²⁴	du⁴²	tu²²	tu⁵³
少	few	tsu¹²	tsu²¹	tθɔ²²	θɔ³²	θu²¹	θo³²	hu²²	tsʰɔ⁴²	tsɔ²²	tsʰɔ⁵³
深	deep	du³³	du³³	do³⁵	do³⁵	du³³	do³³	sjam⁴⁴	du³³	du³³	du³³
瘦(肉)	lean (meat)	tɕai¹³	kai¹¹	kjai²²	kjai³²	θiŋ³³	kje¹¹	kɛi²²	in⁵³	klai¹³	kɣai³¹
潮湿	moist, damp	tsiu³¹wjun¹³	n̥aŋ³³	nam⁴³	dɔːn³⁵	tsiu³¹haːn²²	nam¹¹	fat⁴⁴ȵau²⁴	un³¹	tɕiu⁵⁵	
软	soft	mau³³	mau³³	da³³mei²²	nɛi³²	du³¹mui²²	du³¹mwei¹¹	mai²²	mi⁴²	jɔn⁵⁵	nuŋ³¹
(天气)热	hot (weather)	wjo⁵⁵	wjə⁵⁴	kjɔm³⁵	kjɔːm³⁵	kjoːm³³	kɔm³³	tsam⁴⁴	klan³³	hɔŋ³⁵	kɣɔn³³
(水)热	hot (water)	tɕoːm³³	kɔŋ³³	kjɔm³⁵	kjɔːm³⁵	kjoːm³³	kɔm³³	tsam⁴⁴	bəi²⁴	klœn³³	kɣɔn³³
尖	sharp	dzim³¹	dziŋ³¹	gjai²²	gjai³²	ðim³³	dim³³	hɛi²²	kli³⁵	tɕi³³	tsin³³
近	near	fat⁵⁵	fa⁵⁴	tθat⁵⁴	θat³⁵	θat⁵⁴	θat⁴³	tsan²²	tɕin⁴²	tɕen¹³	kjən³¹
久	long	lau³¹	lau³¹	lau³³	daːu³³	lau³¹	lau³¹	lu⁵³	nai³¹	nai¹³	nai³¹
旧	old (thing)	lu²³¹	tɕəu¹¹	lo⁴⁴	lu³⁵	lou¹²¹	lou²¹³	ku⁴⁴	lu²⁴	lu³¹	lu³¹
结实	strong	bap⁵⁵tsjet¹²	tɕəŋ³³	taŋ⁴³	ȶit³⁵	ma⁴³	ma⁴³	tip⁴⁴	blə⁴²	lɔŋ⁴⁴	dwa³³ɕi³³
青(菜)	green (vegetables)	mɛːŋ³³	mɛŋ³³	mɛŋ³⁵	mɛːŋ³⁵	mjeŋ³³	mɛŋ³³	mɛŋ⁴⁴	mɛ³³	miŋ³³	mjɯ³³
齐	even	dzoːi³¹	dzwa³¹	dðɔi³³	ɕai³³	ðwai³¹	dɔi³¹	dai⁵³	dzwai³¹	tsai⁵⁵	tsai⁵³
勤	diligent	tɕen³¹	tɕəŋ³¹	vaːi²²	ʔpɛ³²hɔu³²	su³¹həu⁵³	bwai¹¹	di²⁴ku⁵³	gwai⁴²	kwei¹³	pwai³¹
轻	light (weight)	heŋ³³	həŋ³³	sou³¹	ɕɔu¹³	θjəu³³	ɕeu³³	bɛu⁴⁴	hjau³³	ɕɔu³³	ɕəu³³
咸	salty	dzaːi³¹	dza³¹	dai³³	daːi³³	ðaːi³¹	daːi³¹	dɔi⁵³	dza³¹	tswei⁵⁵	tsa⁵³
香	fragrant	daːŋ³³	daŋ³³	daŋ³⁵	daːŋ³⁵	daŋ³³	daːŋ³³	dɔŋ⁴⁴	daŋ³³	tɔŋ³³	daŋ³³; taŋ³³
(胆)小	timid	fai²⁴	mwəŋ³⁵	kjen³⁵	kjɛːn³⁵	mun⁵³	ni³⁵	hɛi⁴²	ŋjɛ³⁵	se³³	sai³³
(粉)细	fine (powder)	mwan¹³	mwəŋ¹¹	min²²	kjɛːn³⁵	mun⁵³	mwən¹¹	mun²²	mun⁴²	mwɔn¹³	mwən³¹
(价钱)贵	expensive	tɕaːi²⁴	tɕwa³⁵	sai⁴⁴	ɕaːi³³⁵	kʷjai⁵⁵⁵	tɕwai⁵⁵	kui⁴²	ȶwai²⁴	tɕi⁴⁴	tɕwei⁴⁴
干净	clean	koːn³³dzeŋ¹³	dzəŋ¹¹	dðaŋ²²	daŋ³²	ðaŋ²²	daŋ¹¹	ljaŋ⁵³li²²	sɔ²⁴ljəi³¹	ljaŋ⁵⁵li¹³	tsaŋ³¹hɣɔ³³
高	high, tall	ɬaŋ³³	ɬaŋ³³	gjaŋ³¹	gjaŋ¹³	ðaŋ³³	gaŋ³³	dzɔŋ⁴⁴	ɬaŋ³³	laŋ³³	hɣaŋ³³
光滑	smooth	bjaːŋ¹³	bwaŋ¹¹	bjaŋ⁵⁴⁵gɔːt⁴²	gwaŋ³⁵gɔt³²	gwaŋ³³gut²¹	gwaŋ³³	vjaŋ⁴⁴gɑt²²	gwan⁴²	kwɛ³¹	kʰwɯ⁵³
快	fast	sjop⁵⁵	sje⁵⁴	kan⁵⁴⁵	kan⁵⁵	kʰjan³³	tɕep⁴³	tsɔn²⁴	kʰwa²⁴	kwei⁴⁴	kʰwai⁴⁴
宽	wide	kwjaŋ⁵²	kjaŋ⁵³	gwaŋ⁵⁴⁵	kwaŋ⁵⁵	kwaŋ⁵³	kwaŋ⁵³	kjaŋ²⁴	kwaŋ³⁵	kʰwe³³	kjaŋ³⁵
稀	thin, diluted (liquid)	sa³³	sa³³	tθa³¹	θa¹³	θa³³	ɕa³³	ha⁴⁴	lɔ³¹	sa³³	ɕa³³
苦	bitter	iːm³³	iŋ³³	im³⁵	im³⁵	im³³	im³³	jɛm⁴⁴	in³³	iŋ³³	iŋ³³
圆	round	tɕun³¹	guŋ³¹	tlun³³	klun³³	kjun³¹	klun³¹	vin⁵³	klin³¹	kleŋ⁵⁵	kɣəŋ⁵³
远	far	ku³³	ku³³	ko³⁵	ku³⁵	ku³³	ko³³	kɔu⁴⁴	ku³³	ku³³	ku³³
黑	black	tɕe⁵⁵	kje⁵⁴	kja²⁴	kja³⁵	kja⁵⁴	kje⁴³	kjɛ⁴⁴	kja⁵³	klja³⁵	kɣa⁵⁵
厚	thick (width)	hu²³¹	u²³²	hu³²	hu³¹	hu¹²¹	ho²¹³	hu⁴⁴	hau⁴²	hɔu³¹	həu⁴³³
红	red	si⁵⁵	sei⁵⁴	tθi³¹	θi¹²	θi⁵⁴	ɕi⁴³	sjɛ⁴⁴	kɔŋ³¹; ɕi⁵³	hɔŋ⁵⁵	hɔŋ⁵³
好(吃)	delicious	kʰu³¹	kʰu⁵³	kui⁴³	kʰui⁵⁵	ku¹²¹	ko²¹³	kɔm⁴⁴	ka⁴²	kʰu³³	kʰu⁵³
好(人)	good (person)	loŋ²⁴	noŋ³⁵	gɔŋ⁴⁴	gɔŋ³³⁵	ðəŋ³⁵	gwəŋ³⁵	dzɔŋ⁴²	lɔŋ²⁴	lɔŋ⁴⁴	ɣɔŋ⁴⁴
(水)浑	muddy (water)	dʑu¹²	gu²¹	dlɔ²²	glɔ³²	gju²¹	glo³²	nɔu⁴⁴	nɔ⁵³	nɔ³⁵	kʰɣɔ⁵³
黄	yellow	wjaŋ³¹	wjaŋ³¹	waŋ³³	vaŋ³³	vaŋ³¹	waŋ³¹	vjaŋ⁵³	waŋ³¹	vuŋ⁵⁵	jaŋ⁵³
荒(地)	fallow (land)	hwaːŋ³³	hwaŋ³³	gjaŋ⁴⁴	bu³¹	hwaŋ³³	ɕe³⁵	fjaŋ⁴⁴	gwaŋ³³	fɔŋ³³	
(路)滑	slippery (road)	bjaːŋ¹³	bwaŋ¹¹	gɔːt⁴²	gət³²	gwət²¹	gut³²	gut²²	gwan⁴²	kwɛ³¹	kʰwɯ⁵³
灰色	gray	bwo⁵²	bwə⁵³	bu⁴³	bu⁴²	hwei²²	bu³¹	hɔŋ²⁴	bau³⁵	ɕi³⁵	pʰəu³⁵
