姑父	uncle (father's elder sister)	gwje²³¹	kəu³³je³¹	fa⁵⁴⁵tja³⁵	kja³⁵	i³¹je³¹	pwa⁵³bja³³	dzau⁵³vjɛ⁴⁴	hja³³hja³³	ɕu³³	ɕɔ⁴³³
姑母	aunt (mother's elder sister)	mwo¹³	kəu³³ȵaŋ³¹	ȡi³²mu²²	mu³²	njaŋ³³	mu³⁵	a⁴⁴tai⁴⁴	mau³⁵	keu³³	məu⁵³
姨父	uncle (father's younger sister)	pwei⁵²	ai³¹oŋ³³	pui⁵⁴⁵	ji³³ʔpɔu³⁵	i³¹je³¹	ko³⁵	dzɛi⁵³kjau⁴²	hi⁴²ȶwə³¹	ɕu³³	jɔŋ³¹pɣa³³
姨母	aunt (mother's younger sister)	dzje²³¹	ai³¹pje³¹	hei³³	θaːi³³⁵	i³¹njaŋ³¹	dʑi²¹³	a⁴⁴dzɛi⁵³	ȡai³³ȡai³³	tɕɔu⁵⁵ɔu³⁵	tɕɔŋ³¹pɣa³³
外祖父	grandfather, maternal	ta³³	ta³¹oŋ³³	ko⁴⁴ta³⁵	ku³³⁵ʔta³⁵	kə³⁵ta³³	ta³³	a⁴⁴dɔu⁴⁴	ta⁵³ta²⁴	du³³kɔŋ³³	
外祖母	grandmother, maternal	ta³³ku²⁴	ta³¹ku³⁵	ko⁴⁴ti⁵⁴⁵	ku³³⁵ʔti⁵⁵	lu⁵³ti⁵³	ti⁵³	a⁴⁴dɛi²⁴	ti³⁵ti³⁵	di²²	
舅父	uncle, maternal	nau²³¹	nau²³²	nau³²	naːu³¹	nəŋ³¹kəŋ³³	nau²¹³	a⁴⁴nuŋ⁴⁴	nau⁴²nau⁴²	nɔu³¹	nau⁴³³
舅母	aunt, maternal (wife of maternal uncle)	mjaŋ³¹	nau²³²pje³¹	maŋ³³	maŋ³³	kjəu³⁵njaŋ³¹	mwaŋ³¹	a⁴⁴mjaŋ⁵³	mjaŋ³¹mjaŋ³¹	mu⁵⁵	suŋ³³mjaŋ⁵³
男人	man, male	bjaːu³¹	n̩̩³¹tɕaŋ¹¹twaŋ³³	mun³³tɔn³⁵	mun³³ʔtɔn³⁵	kjaŋ²²moːn³¹	tɕaŋ³¹mwan³¹	kjaŋ⁵³min⁵³	bu³⁵min³¹	la³¹kɔŋ⁵⁵meŋ⁵⁵	tɕa³³mwəŋ⁵³
女人	woman, female	mjen³¹sje⁵⁵	n̩³¹sje⁵⁴twaŋ³³	mun³³sa³¹	mun³³ɕa¹²	au⁵³moːn³¹	au⁵³mwan³¹	sa⁴⁴min⁵³	ȵəu³⁵min³¹	bu⁵⁵lu³¹meŋ⁵⁵	sa⁵⁵mwəŋ⁵³
小孩	child	fei³¹tɕwei⁵²	fu³¹tɕwei⁵³	mun³³sei⁵⁴⁵	mun³³ɕɛi⁵⁵	ti³¹kwjei⁵³	tɕwei⁵³	siu⁴⁴kan⁵³	hwjəi⁵³	se⁴⁴va³⁵dən³³	sai⁵³kje³⁵twan³³
姑娘	young woman, virgin	sje⁵⁵toːn³³	sje⁵⁴twaŋ³³	mun³³sa³¹	mun³³ɕa¹²	mei³⁵	wa³³ɕɛŋ³¹ɕa⁴³	sa⁴⁴dzau⁵³	sa⁵³	keu³³	sa⁵⁵twan³³
赘婿	son-in-law (uxorilocal)	tsiu³³laːŋ³¹	laŋ³¹	laŋ³³	ȶɔ³⁵laːŋ³³	tsiu³³laŋ³¹	tɕɔ⁴³laːŋ³¹	dzum⁵³lɔŋ⁴⁴	tɕin⁵³twan³³	tɕiu³³meŋ⁵⁵	
鬼	ghost, spirit	mjen⁵²	mjəŋ⁵³	man⁴³	maːn⁴²	moːn⁵³	m̥wan⁵³	a⁴⁴mjɛn²⁴	m̥jɛn³⁵	mwən³⁵	mjan³⁵
灵魂	soul	wan³¹	wəŋ³¹bɛ⁵⁴	lɛŋ³³wan³³	hɔːn³³	θin³³hwan³¹	hɔn³¹	vɔn⁵³	wan³¹	ljɔŋ⁵⁵be⁵⁵	jɯ³⁵
